keyword,sw
negtag_taken,-0.6363636363636364
negtag_that bad,-0.6363636363636364
phone reception,-0.6363636363636364
security reasons,-0.6363636363636364
service industry,-0.6363636363636364
sinking,-0.6363636363636364
two towels,-0.6363636363636364
upholstery,-0.6363636363636364
mattress,-0.636578947368421
knocked,-0.6366366366366366
negtag_available,-0.6367245657568238
could offer,-0.6369230769230769
overpriced,-0.6369879813588423
advice would,-0.6370656370656371
copy,-0.6371191135734072
photos,-0.6373548234178715
absent,-0.6373626373626373
room ΓÇ¥,-0.6375
bothered,-0.6375252185608608
agency,-0.6375661375661376
clerk,-0.6375838926174496
would negtag_get,-0.6376811594202898
lean,-0.6377358490566037
melville,-0.6377952755905512
wakes,-0.6377952755905512
brick wall,-0.6378162450066578
negtag_longer,-0.6378418329637842
counted,-0.6380090497737556
touching,-0.6380255941499086
slide,-0.6380368098159509
negtag_idea,-0.6380684481950305
bodies,-0.6380952380952379
hour late,-0.6380952380952379
numbertag outside,-0.6380952380952379
rough around,-0.6380952380952379
wake-up call,-0.6380952380952379
rather tired,-0.6381909547738693
write home,-0.6382608695652174
another door,-0.6382978723404256
bemused,-0.6382978723404256
lying around,-0.6382978723404256
narrower,-0.6382978723404256
negtag_great value,-0.6382978723404256
rather stay,-0.6382978723404256
reservation system,-0.6382978723404256
negtag_give,-0.6383442265795207
plug socket,-0.6383442265795207
generated,-0.6385542168674698
staff informed,-0.6385542168674698
temperature outside,-0.6385542168674698
generator,-0.6386404293381037
expressed,-0.6386768447837149
gone numbertag,-0.6388888888888888
transferred,-0.638961038961039
think twice,-0.6389891696750902
bed would,-0.6390243902439025
refurbish,-0.6390243902439025
week later,-0.6390532544378699
took numbertag,-0.6391912908242613
irritated,-0.6392405063291139
quid night,-0.639344262295082
resolve issue,-0.639344262295082
website says,-0.639344262295082
slightly better,-0.6395061728395062
behind bed,-0.6395348837209303
ΓÇ¥ room,-0.6396396396396397
big problem,-0.6398891966759003
resulting,-0.6399394856278366
towers,-0.639943741209564
unless,-0.6399449035812672
causes,-0.64
greedy,-0.64
negtag_good idea,-0.64
numbertag walls,-0.64
looks good,-0.6401384083044983
hand towel,-0.6401515151515151
youth,-0.6401869158878505
whole room,-0.6402366863905326
fine except,-0.6402877697841727
negtag_leave,-0.6402877697841727
bad things,-0.6404494382022472
charging numbertag,-0.6404494382022472
even basic,-0.6404494382022472
facts,-0.6404494382022472
keep water,-0.6404494382022472
stairways,-0.6404494382022472
summarise,-0.6405529953917051
company booked,-0.640625
sunk,-0.640625
well aware,-0.640625
lies,-0.6408977556109726
anyone could,-0.6409090909090909
negtag_very comfortable,-0.6410256410256411
worker,-0.6410256410256411
anything like,-0.6411092985318108
friends room,-0.6413793103448275
costs extra,-0.6415094339622641
long lines,-0.6415094339622641
negtag_when,-0.6416184971098265
numbertag hand,-0.6417910447761194
negtag_bacon,-0.6418732782369146
negtag_convenient,-0.6419213973799127
extremely hard,-0.6421052631578947
floor boards,-0.6421052631578947
huge problem,-0.6421052631578947
low pressure,-0.6421052631578947
negtag_mini-bar,-0.6421052631578947
school trip,-0.6421052631578947
staggering,-0.6421052631578947
avoided,-0.6421923474663909
charge numbertag,-0.6426116838487973
wall,-0.6426547000472367
tonight,-0.6427104722792608
dashed,-0.6428571428571429
different building,-0.6428571428571429
effects,-0.6428571428571429
elbow,-0.6428571428571429
fixed next,-0.6428571428571429
fully open,-0.6428571428571429
keep curtains,-0.6428571428571429
messed,-0.6428571428571429
negtag_concierge,-0.6428571428571429
negtag_heard anything,-0.6428571428571429
negtag_sit,-0.6428571428571429
one coffee,-0.6428571428571429
put towel,-0.6428571428571429
recurring,-0.6428571428571429
telephoned,-0.6428571428571429
unbelievable !,-0.6428571428571429
voice,-0.6430976430976431
first place,-0.6431226765799256
much much,-0.6431226765799256
assured,-0.6434651977966951
convince,-0.6434782608695652
slam,-0.6435643564356436
staff quite,-0.6435643564356436
whopping,-0.6435643564356436
threw,-0.6436781609195402
rules,-0.6437389770723104
however shower,-0.6438356164383562
protection,-0.6438356164383562
resulted,-0.6439471007121058
someone,-0.6440597581218876
tap water,-0.6442687747035574
! water,-0.6444444444444445
tiny lift,-0.6444444444444445
wash basin,-0.6444444444444445
smells,-0.6445338698859826
toilet brush,-0.6447368421052632
wait around,-0.6447368421052632
basic english,-0.6448598130841121
cancellations,-0.6448598130841121
negtag_correct,-0.6448598130841121
negtag_difference,-0.6448598130841121
reception would,-0.6448598130841121
running around,-0.6448598130841121
ok,-0.6449303158163918
recorded,-0.6449704142011834
cold water,-0.6451301832208293
exist,-0.6452442159383034
different people,-0.645320197044335
maintenance issues,-0.645320197044335
akin,-0.6454849498327759
classed,-0.6455026455026455
left window,-0.6455696202531646
specifically requested,-0.6455696202531646
blah,-0.6457142857142857
unavailable,-0.6457142857142857
remote control,-0.6457765667574932
already taken,-0.6458333333333334
dose,-0.6458333333333334
mixed experience,-0.6458333333333334
pjs,-0.6458333333333334
god,-0.6458546571136131
ruin,-0.6459854014598541
numbertag square,-0.6460176991150443
nearly impossible,-0.6461538461538462
conditioning unit,-0.6461988304093568
angle,-0.6463022508038585
tap,-0.6463113307447935
eastern european,-0.6464379947229552
fallen,-0.6464379947229552
cry,-0.6464646464646465
hung,-0.6466610312764159
covering,-0.6468797564687976
? room,-0.6470588235294118
agreement,-0.6470588235294118
burn,-0.6470588235294118
circulating,-0.6470588235294118
document,-0.6470588235294118
ever heard,-0.6470588235294118
friendly though,-0.6470588235294118
hard !,-0.6470588235294118
initially given,-0.6470588235294118
kids running,-0.6470588235294118
made numbertag,-0.6470588235294118
negtag_back,-0.6470588235294118
nonexistent,-0.6470588235294118
see pic,-0.6470588235294118
sparsely,-0.6470588235294118
steep staircase,-0.6470588235294118
unnerving,-0.6470588235294118
wasn┬┤t,-0.6470588235294118
wifi password,-0.6470588235294118
different hotel,-0.6472906403940887
bedside table,-0.6473489519112207
stacked,-0.6475409836065574
negtag_provided,-0.6476426799007444
stars hotel,-0.6476426799007444
heavily,-0.6477115117891817
numbertag ΓÇ¥,-0.6477272727272727
water tap,-0.6477272727272727
people running,-0.6477987421383647
raised,-0.6478296478296478
price charged,-0.647887323943662
disrupted,-0.648
representation,-0.648
unlock,-0.648
us awake,-0.648
claustrophobic,-0.6480804387568556
waive,-0.6481481481481481
noisy air,-0.6482084690553745
pump,-0.6482939632545932
movement,-0.6483126110124334
reduction,-0.6483516483516484
youths,-0.6483516483516484
stamp,-0.6484848484848484
plus points,-0.648578811369509
favor,-0.6487119437939111
pointed,-0.6487622606258757
please take,-0.6487804878048781
room ?,-0.6488169364881694
crusty,-0.648854961832061
drenched,-0.648854961832061
ludicrous,-0.648854961832061
negtag_get room,-0.648854961832061
squeaking,-0.648854961832061
! luckily,-0.6489361702127661
non refundable,-0.6489361702127661
call taxi,-0.6491228070175439
though location,-0.6491228070175439
told staff,-0.6492537313432836
discomfort,-0.6492890995260664
trousers,-0.6493506493506493
average,-0.6493775933609959
send,-0.6494023904382471
door bell,-0.6494845360824743
left one,-0.6494845360824743
negtag_horrible,-0.6494845360824743
nothing special,-0.6494845360824743
ridiculously,-0.6494845360824743
crawl,-0.649546827794562
emptied,-0.6495575221238938
shave,-0.6495956873315364
third day,-0.6497175141242938
something wrong,-0.6497695852534562
breakfast ?,-0.6498316498316499
disorganised,-0.649890590809628
discussions,-0.65
elsewhere.the,-0.65
get internet,-0.65
made sleeping,-0.65
making lot,-0.65
moral,-0.65
negtag_top sheet,-0.65
vacancies,-0.65
moved,-0.6500240500240501
makeover,-0.6500857632933105
door opened,-0.6502242152466368
might stay,-0.6503496503496503
negtag_impressive,-0.6503496503496503
non smoking,-0.6504854368932039
offered alternative,-0.6504854368932039
truth,-0.6506238859180036
inferior,-0.6506849315068494
contact hotel,-0.6507936507936508
stairwells,-0.6507936507936508
tiny space,-0.6507936507936508
took three,-0.6507936507936508
fat,-0.6509240246406571
numbertag hangers,-0.6509433962264151
disorganized,-0.6510067114093959
grumpy,-0.6510067114093959
rings,-0.6510067114093959
mechanism,-0.6510638297872341
room next,-0.6510676965015901
blasted,-0.6511627906976745
larger person,-0.6511627906976745
unnecessarily,-0.6511627906976745
loading,-0.6512820512820513
administration,-0.6513761467889908
bath plug,-0.6513761467889908
negtag_extras,-0.6515151515151515
common sense,-0.6516129032258065
clearly,-0.6517138763363827
staff said,-0.6520076481835564
buzzed,-0.6521739130434783
fuse,-0.6521739130434783
headphones,-0.6521739130434783
house keeper,-0.6521739130434783
much cleaner,-0.6521739130434783
negtag_fried,-0.6521739130434783
tank,-0.6521739130434783
turn heating,-0.6521739130434783
uninspiring,-0.6521739130434783
waiting room,-0.6521739130434783
would negtag_want,-0.6524590163934426
inch,-0.6525336091003102
one guy,-0.6526946107784432
throwing,-0.6528925619834711
? numbertag,-0.6529411764705882
said,-0.6530184918893011
filled room,-0.6530612244897959
found two,-0.6530612244897959
negtag_doing,-0.6531791907514449
! went,-0.6533333333333333
coldest,-0.6533333333333333
heating system,-0.6533333333333333
two pieces,-0.6535433070866141
language,-0.6535825545171341
remove,-0.6536312849162011
sent email,-0.6537313432835821
swung,-0.6538461538461539
untouched,-0.6538461538461539
us got,-0.6538461538461539
safety,-0.6539007092198581
bad day,-0.6540540540540539
council,-0.6541353383458647
asked could,-0.654320987654321
ceiling lights,-0.654320987654321
directory,-0.654320987654321
large queue,-0.654320987654321
one slice,-0.654320987654321
open shower,-0.654320987654321
put numbertag,-0.654320987654321
quite dangerous,-0.654320987654321
fire,-0.6543672528106083
saying,-0.6544453186467348
duty manager,-0.6545123062898814
expensive room,-0.6545454545454545
mattresses,-0.6545545047287208
unable,-0.654590570719603
different room,-0.6546566961250849
far nicer,-0.6546762589928058
numbertag ft,-0.6546762589928058
poor wifi,-0.6546762589928058
upright,-0.6546762589928058
male,-0.6548463356973995
sloping,-0.6548672566371682
good luck,-0.6550458715596329
move,-0.6550635686102586
backpacking,-0.6551724137931034
become available,-0.6551724137931034
cold !,-0.6551724137931034
could almost,-0.6551724137931034
definitely wo,-0.6551724137931034
got cold,-0.6551724137931034
kept cutting,-0.6551724137931034
negtag_be fixed,-0.6551724137931034
soon realised,-0.6551724137931034
urgency,-0.6551724137931034
would open,-0.6551724137931034
cell,-0.6554744525547446
email,-0.6554770318021201
people next,-0.6555555555555556
random,-0.6555555555555556
negtag_got,-0.6556291390728477
hated,-0.6556603773584906
minute wait,-0.6556603773584906
admin,-0.6557377049180327
hose,-0.6557377049180327
however upon,-0.6557377049180327
like sleeping,-0.65587734241908
computer screen,-0.6559139784946236
like canteen,-0.6559139784946236
ordered drinks,-0.6559139784946236
room appeared,-0.6559139784946236
up.i,-0.6559139784946236
presumably,-0.6562107904642409
ketchup,-0.65625
rattle,-0.65625
struggling,-0.6563011456628478
called room,-0.6565656565656566
disable,-0.6565656565656566
dnd,-0.6565656565656566
photo id,-0.6565656565656566
take much,-0.6565656565656566
vulnerable,-0.6565656565656566
days later,-0.6568047337278107
enter room,-0.6568047337278107
would let,-0.6568047337278107
boiler,-0.6569148936170213
sorry,-0.6569842738205366
okay,-0.6570583887657059
booking system,-0.6571428571428571
clarify,-0.6571428571428571
crashed,-0.6571428571428571
give room,-0.6571428571428571
spoken,-0.6571428571428571
four star,-0.657213316892725
informing,-0.6573875802997858
decent night,-0.6574074074074074
! second,-0.6575342465753424
letters,-0.6575342465753424
average numbertag,-0.6576576576576577
poor water,-0.6576576576576577
fire alarms,-0.6578947368421053
would move,-0.6578947368421053
powdered,-0.6581196581196581
similar experience,-0.6581196581196581
beyond belief,-0.6582278481012658
consequence,-0.6582278481012658
store room,-0.6582278481012658
negtag_signs,-0.6583629893238434
basic standard,-0.6585365853658537
first entered,-0.6585365853658537
negtag_consistent,-0.6585365853658537
negtag_have paid,-0.6585365853658537
quoting,-0.6585365853658537
slices,-0.658695652173913
back numbertag,-0.6589147286821705
frosty,-0.6589147286821705
negtag_plan,-0.6589147286821705
carpeting,-0.6589861751152074
x numbertag,-0.6591760299625468
numbertag foot,-0.6592082616179001
persistent,-0.6592592592592592
throat,-0.6592592592592592
lifting,-0.6593406593406593
amend,-0.6595744680851063
degrees outside,-0.6595744680851063
disconnect,-0.6595744680851063
far worse,-0.6595744680851063
images,-0.6595744680851063
immediately called,-0.6595744680851063
negtag_dirty,-0.6595744680851063
probably wo,-0.6595744680851063
stern,-0.6595744680851063
thousand,-0.6595744680851063
go elsewhere,-0.6597633136094675
insist,-0.6597938144329897
washed,-0.6598130841121496
environmental,-0.66
time breakfast,-0.66
warm water,-0.660056657223796
belief,-0.6600790513833992
fatty,-0.6601941747572816
belongings,-0.6603198781416603
could stand,-0.660377358490566
negtag_good !,-0.660377358490566
rooms need,-0.660377358490566
saucer,-0.660377358490566
almost empty,-0.6607142857142857
even know,-0.6607773851590106
invest,-0.6607929515418502
ring,-0.6609839259620068
balcony door,-0.6610169491525424
disapointing,-0.6610169491525424
please make,-0.6610169491525424
toasted bread,-0.6610169491525424
annoying !,-0.6612903225806451
decline,-0.6613756613756614
incidentals,-0.6613756613756614
male receptionist,-0.6615384615384615
went back,-0.6616672479944192
get checked,-0.6617647058823529
needs replacing,-0.6617647058823529
tired,-0.6618775282466174
narrow,-0.661925601750547
deposit,-0.6620648259303722
could hear,-0.6620677297975274
fitting,-0.6621454993834772
negtag_appear,-0.6622691292875991
expect something,-0.6623376623376623
incidents,-0.6623376623376623
super small,-0.6624472573839663
legs,-0.6624737945492662
tissue,-0.6624775583482945
actions,-0.6625
negtag_could,-0.6625
third night,-0.6625
bright light,-0.6626506024096386
need bed,-0.6626506024096386
proceed,-0.6626506024096386
spotlights,-0.6626506024096386
frankly,-0.6626809314033983
ends,-0.6628959276018099
rather uncomfortable,-0.6629213483146067
tv signal,-0.6629213483146067
hiding,-0.6630434782608695
considerable amount,-0.6631578947368421
room description,-0.6631578947368421
smell !,-0.6631578947368421
loss,-0.6632653061224489
shady,-0.6632653061224489
appearances,-0.6633663366336634
long waiting,-0.6633663366336634
nicer rooms,-0.6633663366336634
bathroom floor,-0.6633941093969145
hang towels,-0.6635514018691588
numbertag long,-0.6635514018691588
suffered,-0.6636851520572451
? !,-0.6636875206885138
around like,-0.6637168141592921
back office,-0.6637168141592921
clicking,-0.6637168141592921
negtag_warm,-0.6637681159420289
waist,-0.6638655462184874
brush,-0.6640360766629086
like something,-0.6641791044776121
half full,-0.6642335766423357
horns,-0.6642335766423357
linktagpany,-0.6642335766423357
slanted,-0.6642335766423357
scratch,-0.6643990929705216
night porter,-0.6645569620253164
lavatory,-0.6645962732919255
negtag_meet,-0.6645962732919255
take room,-0.6645962732919255
negtag_place,-0.664631282292156
wet towels,-0.6647398843930635
flakes,-0.6648044692737429
good side,-0.6648044692737429
wonky,-0.6648648648648648
attic room,-0.6649214659685864
afraid,-0.6649616368286445
manually,-0.6651162790697674
entered room,-0.6653895274584929
account,-0.6655468458379993
really tiny,-0.6656891495601173
sick,-0.6657730116175157
maintenance,-0.6657883179622309
repair,-0.6657963446475196
negtag_food,-0.6658227848101266
alarm,-0.6659305360369404
glance,-0.6659959758551308
covered,-0.6660929432013769
dull,-0.6662749706227967
backpackers,-0.6666666666666666
bed next,-0.6666666666666666
behave,-0.6666666666666666
booking form,-0.6666666666666666
comfortable however,-0.6666666666666666
correct room,-0.6666666666666666
decidedly,-0.6666666666666666
dont bother,-0.6666666666666666
drone,-0.6666666666666666
dumb,-0.6666666666666666
entire numbertag,-0.6666666666666666
everything going,-0.6666666666666666
expecting ritz,-0.6666666666666666
extremely difficult,-0.6666666666666666
let-down,-0.6666666666666666
little difference,-0.6666666666666666
maintenance team,-0.6666666666666666
making room,-0.6666666666666666
negtag_bring,-0.6666666666666666
negtag_english,-0.6666666666666666
negtag_justify,-0.6666666666666666
negtag_longer available,-0.6666666666666666
negtag_walk,-0.6666666666666666
obstructed,-0.6666666666666666
offered another,-0.6666666666666666
one glass,-0.6666666666666666
protect,-0.6666666666666666
quite poor,-0.6666666666666666
security guard,-0.6666666666666666
share bed,-0.6666666666666666
shower took,-0.6666666666666666
splashed,-0.6666666666666666
stayed somewhere,-0.6666666666666666
two tiny,-0.6666666666666666
upon checkout,-0.6666666666666666
went elsewhere,-0.6666666666666666
went home,-0.6666666666666666
would turn,-0.6666666666666666
lot better,-0.6671532846715329
scared,-0.6672212978369384
made mistake,-0.6675824175824175
pictures,-0.6676206830757491
much worse,-0.6676737160120846
dont expect,-0.6677115987460815
happened,-0.6677994902293968
numbertag tables,-0.6678700361010831
shortcomings,-0.6679245283018868
rug,-0.6681614349775785
negtag_cold,-0.6682027649769585
table next,-0.6682027649769585
expect much,-0.6683544303797468
cleaning room,-0.6683937823834197
negtag_twin,-0.6683937823834197
scrub,-0.6683937823834197
bath towel,-0.6688172043010753
paid full,-0.6690307328605201
intermittent,-0.6690997566909975
higher rate,-0.6691729323308271
loud,-0.6691999155583703
hear people,-0.6692015209125475
corn flakes,-0.6693548387096774
died,-0.6693548387096774
husband went,-0.6693548387096774
spend little,-0.6696428571428571
bangs,-0.6697247706422018
best described,-0.6697247706422018
major renovation,-0.6697247706422018
malfunctioning,-0.6697247706422018
many hostels,-0.6697247706422018
receptionist came,-0.6697247706422018
! windows,-0.6699029126213593
asked staff,-0.6700336700336701
another lady,-0.6701030927835051
asked question,-0.6701030927835051
dirty plates,-0.6701030927835051
language barrier,-0.6701030927835051
texture,-0.6701030927835051
negtag_minibar,-0.6701754385964912
stare,-0.6702127659574468
beds together,-0.6703296703296703
empty !,-0.6703296703296703
get another,-0.6703296703296703
insistence,-0.6703296703296703
negtag_cleared,-0.6703296703296703
negtag_fried eggs,-0.6703296703296703
negtag_soundproof,-0.6703296703296703
remotes,-0.6703296703296703
would urge,-0.6703296703296703
despite numbertag,-0.6705882352941176
little effort,-0.6705882352941176
unreliable,-0.6706586826347305
springy,-0.6707317073170732
look nice,-0.6708860759493671
reality,-0.6709470304975923
maintenance man,-0.6709511568123393
shared toilet,-0.670995670995671
wait till,-0.6711111111111111
get rid,-0.6712328767123288
another two,-0.6714285714285714
off.the,-0.6714285714285714
soap dispenser,-0.6714285714285714
suddenly,-0.6717241379310345
us new,-0.6717948717948717
crashing,-0.672
machinery,-0.6721311475409836
negtag_actual,-0.6721311475409836
negtag_decent,-0.6721311475409836
called hotel,-0.6723549488054608
lie,-0.6724598930481284
agreed,-0.6725188104621999
bath mat,-0.6726190476190477
mechanical,-0.6727272727272727
booking !,-0.6728624535315985
occurrence,-0.6729559748427673
rang,-0.672984441301273
repairs,-0.6730245231607629
find new,-0.6730769230769231
go downstairs,-0.6731301939058172
staff tried,-0.6731301939058172
actual room,-0.6733067729083665
fool,-0.6734693877551021
inverness,-0.6734693877551021
negtag_daylight,-0.6734693877551021
person could,-0.6734693877551021
shelter,-0.6734693877551021
running water,-0.6736111111111112
blankets,-0.6737072104879825
cash,-0.6737179487179488
would check,-0.6738461538461539
main complaint,-0.6739130434782609
negtag_mushrooms,-0.6739130434782609
regrettably,-0.6739130434782609
alarms,-0.6741214057507987
woke us,-0.6741573033707865
would negtag_let,-0.6741573033707865
blowing,-0.6742556917688266
negtag_iron,-0.6743215031315241
cupboard door,-0.6744186046511628
every move,-0.6744186046511628
rid,-0.6744186046511628
pay numbertag,-0.6744704570791528
radiators,-0.6745406824146981
shut,-0.6746031746031746
cheap stay,-0.6746987951807228
tour groups,-0.6748768472906403
desperation,-0.675
electric socket,-0.675
hotel higher,-0.675
negtag_overly friendly,-0.675
mixed bag,-0.6751269035532995
blame,-0.6751412429378532
negtag_check,-0.6751740139211136
negtag_satisfied,-0.6752136752136753
negtag_to bother,-0.6752136752136753
safety reasons,-0.6753246753246753
place looks,-0.6753926701570679
finally arrived,-0.6754966887417219
us another,-0.6755162241887905
chances,-0.6756756756756757
ok although,-0.6756756756756757
first room,-0.6757378305864316
redecoration,-0.6759259259259259
inform us,-0.6759776536312849
ring reception,-0.6759776536312849
get new,-0.6760124610591899
acted,-0.6760259179265659
average breakfast,-0.676056338028169
dont think,-0.6760925449871465
digging,-0.6761904761904762
fundamental,-0.6761904761904762
staff needs,-0.6761904761904762
takes forever,-0.6761904761904762
two cups,-0.6761904761904762
burst,-0.6763485477178424
got twin,-0.6764705882352942
quite uncomfortable,-0.6764705882352942
transpired,-0.6764705882352942
apparent,-0.6765957446808512
shower floor,-0.6766467065868264
expecting luxury,-0.6767676767676768
ventilation system,-0.6767676767676768
cupboard,-0.6767791324071449
evacuation,-0.6768558951965066
new management,-0.676923076923077
understaffed,-0.6770428015564203
stopped working,-0.6771653543307087
bathroom needs,-0.6774193548387096
booked months,-0.6774193548387096
could negtag_help,-0.6774193548387096
curly,-0.6774193548387096
get past,-0.6774193548387096
negtag_extractor,-0.6774193548387096
pleasant enough,-0.6776556776556777
swear,-0.6778523489932886
smoking room,-0.6778846153846154
skin,-0.6781193490054249
additional charges,-0.6781609195402298
like rubber,-0.6781609195402298
opposite wall,-0.6781609195402298
reminders,-0.6781609195402298
suit case,-0.6781609195402298
wheels,-0.6781609195402298
opened door,-0.6782387806943269
spoon,-0.6783216783216783
phone calls,-0.6784015223596574
lady said,-0.6785714285714286
hanging around,-0.6787878787878788
personal belongings,-0.6788321167883211
say least,-0.6788553259141494
constant,-0.6789197299324832
access code,-0.6790123456790124
bath taps,-0.6790123456790124
got new,-0.6790123456790124
inside bathroom,-0.6790123456790124
negtag_private,-0.6790123456790124
several minutes,-0.6790123456790124
super hot,-0.6790123456790124
tiny closet,-0.6790123456790124
speak,-0.6790945406125166
truck,-0.6791443850267379
expect bit,-0.6792452830188679
good part,-0.6792452830188679
scary,-0.6792452830188679
unhealthy,-0.6792452830188679
felt uncomfortable,-0.6793893129770993
looking tired,-0.6793893129770993
negtag_opening,-0.6794871794871795
small even,-0.6794871794871795
ymca,-0.6794871794871795
apparently,-0.6795865633074936
opened window,-0.6795952782462057
receptionist could,-0.6796116504854369
bathroom door,-0.6798652064026959
corridor outside,-0.68
ledge,-0.68
negtag_character,-0.68
negtag_signage,-0.68
next doors,-0.68
room left,-0.68
tasks,-0.68
would receive,-0.68
fix,-0.6801007556675063
heater,-0.6801152737752162
room change,-0.6802507836990596
cameras,-0.680327868852459
get key,-0.6804123711340206
! receptionist,-0.6804733727810651
circulation,-0.6806722689075629
notification,-0.6806722689075629
sullen,-0.6806722689075629
water system,-0.6806722689075629
finally,-0.6807481457594324
different story,-0.6807511737089202
one bath,-0.6807511737089202
negtag_finished,-0.6808510638297872
repeat business,-0.6808510638297872
severe,-0.6808510638297872
slow !,-0.6808510638297872
takes ages,-0.6808510638297872
new room,-0.6808951512639867
flushing,-0.6811594202898551
hopes,-0.6811594202898551
hotel need,-0.6811594202898551
negtag_bottled,-0.6811594202898551
showered,-0.6811594202898551
could negtag_fit,-0.6814159292035398
weirdly,-0.6814159292035398
turned around,-0.6815286624203821
communicate,-0.6816143497757847
cramped rooms,-0.6818181818181818
drunk people,-0.6818181818181818
good bits,-0.6818181818181818
labyrinth,-0.6818181818181818
negtag_mentioned,-0.6818181818181818
peeled,-0.6818181818181818
uploaded,-0.6818181818181818
even get,-0.6819407008086253
cheap room,-0.6820512820512821
squashed,-0.6820512820512821
cc,-0.6821192052980133
boil,-0.6822429906542056
entire life,-0.6822429906542056
negtag_enjoy,-0.6825396825396826
rinse,-0.6825396825396826
scuffs,-0.6825396825396826
gloomy,-0.6826722338204593
needless,-0.6828025477707006
brushing,-0.6828193832599119
dated,-0.6828543111992071
beep,-0.6829268292682927
irrelevant,-0.6829268292682927
look tired,-0.6829268292682927
male member,-0.6829268292682927
room move,-0.6829268292682927
table fan,-0.6829268292682927
basic service,-0.6831683168316832
room.-,-0.6831683168316832
suck,-0.6831683168316832
climbed,-0.6833333333333333
water leak,-0.6833333333333333
sheets,-0.6834046970286752
received email,-0.6835164835164835
kidding,-0.6835443037974683
opening door,-0.6836158192090396
principle,-0.6836734693877551
cancelled,-0.6837874050915588
inexperienced,-0.6838905775075987
stair,-0.6838905775075987
force,-0.6839378238341969
desk person,-0.6842105263157895
eventually found,-0.6842105263157895
glazed window,-0.6842105263157895
night one,-0.6842105263157895
noisy even,-0.6842105263157895
numbertag euros,-0.6842105263157895
one suitcase,-0.6842105263157895
perfunctory,-0.6842105263157895
rub,-0.6842105263157895
soaked,-0.6843910806174958
bit shabby,-0.6844919786096256
conditioning units,-0.6846473029045643
thank goodness,-0.6847133757961783
upkeep,-0.6847290640394089
hardest,-0.6847826086956522
maintenance guy,-0.6847826086956522
painfully slow,-0.6847826086956522
tolerate,-0.6848484848484848
greasy,-0.6849315068493149
negtag_exaggerating,-0.6851851851851852
staff need,-0.6851851851851852
negtag_functioning,-0.6852791878172588
gloves,-0.6853932584269663
negtag_hand towel,-0.6853932584269663
numbertag coat,-0.6853932584269663
remaining numbertag,-0.6853932584269663
sachet,-0.6853932584269663
emptying,-0.6857142857142857
negtag_have good,-0.6857142857142857
really needs,-0.6857142857142857
painfully,-0.6858974358974359
negtag_complimentary water,-0.6859504132231405
negtag_much bigger,-0.6859504132231405
rant,-0.6859504132231405
compensate,-0.6860282574568289
shoulder,-0.6861313868613139
window could,-0.6861313868613139
pretty old,-0.6862745098039216
sounding,-0.6862745098039216
unimpressive,-0.6862745098039216
smoking,-0.686400937866354
room phone,-0.6864864864864865
feelings,-0.6866359447004609
covers,-0.6866606982990152
wall !,-0.6866666666666666
around edges,-0.6866840731070496
advise anyone,-0.6867469879518072
exhaust fan,-0.6867469879518072
pumped,-0.6867469879518072
smokey,-0.6867469879518072
tell reception,-0.6867469879518072
wife went,-0.6867469879518072
wipe,-0.6869009584664537
phone !,-0.6869565217391305
reception looked,-0.6869565217391305
nothing !,-0.6870229007633588
negtag_suitable,-0.687218045112782
prepaid,-0.6872284969591661
bricks,-0.6875
made bed,-0.6875
negtag_mirror,-0.6875
poorer,-0.6875
assumed,-0.6875584658559402
minutes later,-0.6875898418782942
backpacker,-0.6878612716763006
manager came,-0.6878980891719745
verify,-0.6879432624113475
back pain,-0.6880733944954128
good money,-0.6880733944954128
pre-paid,-0.6880733944954128
tiny tiny,-0.6881720430107527
experience ever,-0.6882129277566539
sign saying,-0.6883116883116883
times better,-0.6883116883116883
repeated,-0.6884154460719041
could literally,-0.6885245901639344
luck !,-0.6885245901639344
staff training,-0.6885245901639344
overpowering,-0.6887417218543046
mistakes,-0.6888045540796964
behind door,-0.6888888888888889
could negtag_tell,-0.6888888888888889
door opening,-0.6888888888888889
duvet covers,-0.6888888888888889
standing around,-0.6888888888888889
camp,-0.6890547263681592
bedroom doors,-0.6893203883495146
called numbertag,-0.6893203883495146
exhaust,-0.6893203883495146
marginal,-0.6893203883495146
napkin,-0.6893203883495146
rights,-0.6893203883495146
! needless,-0.6894409937888198
negtag_reach,-0.6894409937888198
prop,-0.6894409937888198
night ?,-0.6894977168949772
got refund,-0.6896551724137931
want bed,-0.6896551724137931
refunded,-0.6896787423103212
negtag_we,-0.689795918367347
would pass,-0.689922480620155
advertised,-0.6900170856724432
physically,-0.6900726392251816
chased,-0.6901408450704225
cried,-0.6901408450704225
hotel ever,-0.6901408450704225
presumed,-0.6901408450704225
shower without,-0.6901408450704225
woke,-0.6901929685434841
room ok,-0.6902654867256637
chewy,-0.6904761904761905
two fans,-0.6904761904761905
nowhere,-0.6905256905256906
fire alarm,-0.6905468418821534
sub,-0.6905829596412556
holder,-0.6906614785992218
cleaned !,-0.6907216494845361
unsurprisingly,-0.6907216494845361
warnings,-0.6907216494845361
whistling,-0.6907216494845361
negtag_one else,-0.6908212560386473
deny,-0.6909090909090909
bordering,-0.6910569105691057
make sense,-0.6910569105691057
dragged,-0.6911196911196911
empathy,-0.6912751677852349
door slamming,-0.6913580246913579
leaving room,-0.6914285714285714
water pipes,-0.6914285714285714
repaired,-0.691470054446461
